id,train_code,from_station,to_station,path
447,55000S160900,上海南,金山卫,../S/55000S160900.json
448,55000S161000,金山卫,上海南,../S/55000S161000.json
449,55000S161100,上海南,金山卫,../S/55000S161100.json
450,55000S161200,金山卫,上海南,../S/55000S161200.json
451,55000S161300,上海南,金山卫,../S/55000S161300.json
452,55000S161400,金山卫,上海南,../S/55000S161400.json
453,55000S161500,上海南,金山卫,../S/55000S161500.json
454,55000S161600,金山卫,上海南,../S/55000S161600.json
455,55000S161700,上海南,金山卫,../S/55000S161700.json
456,55000S161800,金山卫,上海南,../S/55000S161800.json
457,55000S161900,上海南,金山卫,../S/55000S161900.json
458,55000S162000,金山卫,上海南,../S/55000S162000.json
459,55000S162100,上海南,金山卫,../S/55000S162100.json
460,55000S162200,金山卫,上海南,../S/55000S162200.json
461,55000S162300,上海南,金山卫,../S/55000S162300.json
462,55000S162400,金山卫,上海南,../S/55000S162400.json
463,55000S162500,上海南,金山卫,../S/55000S162500.json
464,55000S162600,金山卫,上海南,../S/55000S162600.json
465,55000S162700,上海南,金山卫,../S/55000S162700.json
466,55000S162800,金山卫,上海南,../S/55000S162800.json
467,55000S162900,上海南,金山卫,../S/55000S162900.json
468,55000S163000,金山卫,上海南,../S/55000S163000.json
469,55000S163100,上海南,金山卫,../S/55000S163100.json
470,55000S163200,金山卫,上海南,../S/55000S163200.json
471,55000S163300,上海南,金山卫,../S/55000S163300.json
472,55000S163400,金山卫,上海南,../S/55000S163400.json
473,55000S163500,上海南,金山卫,../S/55000S163500.json
474,55000S163600,金山卫,上海南,../S/55000S163600.json
475,55000S164000,金山卫,上海南,../S/55000S164000.json
476,55000S164200,车墩,上海南,../S/55000S164200.json
477,55000S164400,金山卫,上海南,../S/55000S164400.json
