id,train_code,from_station,to_station,path
333,25000C20241E,天津,北京南,../C/25000C20241E.json
334,24000C20250L,北京南,天津,../C/24000C20250L.json
335,25000C20260M,天津,北京南,../C/25000C20260M.json
336,24000C202719,北京南,天津,../C/24000C202719.json
337,25000C20280V,天津,北京南,../C/25000C20280V.json
338,24000C20290Z,北京南,天津,../C/24000C20290Z.json
339,25000C20300H,天津,北京南,../C/25000C20300H.json
340,24000C20310P,北京南,天津,../C/24000C20310P.json
341,25000C20320N,天津,北京南,../C/25000C20320N.json
342,24000C20330X,北京南,天津,../C/24000C20330X.json
343,25000C20340Q,天津,北京南,../C/25000C20340Q.json
344,24000C20350K,北京南,天津,../C/24000C20350K.json
345,25000C203613,天津,北京南,../C/25000C203613.json
346,24000C20370M,北京南,天津,../C/24000C20370M.json
347,25000C20380M,天津,北京南,../C/25000C20380M.json
348,24000C20390J,北京南,天津,../C/24000C20390J.json
349,25000C20400M,天津,北京南,../C/25000C20400M.json
350,24000C20410N,北京南,天津,../C/24000C20410N.json
351,25000C20420O,天津,北京南,../C/25000C20420O.json
352,24000C20430U,北京南,天津,../C/24000C20430U.json
353,25000C204415,天津,北京南,../C/25000C204415.json
354,24000C204525,北京南,天津,../C/24000C204525.json
355,25000C20460O,天津,北京南,../C/25000C20460O.json
356,24000C20470O,北京南,天津,../C/24000C20470O.json
357,25000C20480U,天津,北京南,../C/25000C20480U.json
358,24000C20490M,北京南,天津,../C/24000C20490M.json
359,25000C20500P,天津,北京南,../C/25000C20500P.json
360,24000C20510N,北京南,天津,../C/24000C20510N.json
361,25000C20520T,天津,北京南,../C/25000C20520T.json
362,24000C20530Q,北京南,天津,../C/24000C20530Q.json
363,25000C20540P,天津,北京南,../C/25000C20540P.json
364,24000C20550Z,北京南,天津,../C/24000C20550Z.json
365,25000C20560I,天津,北京南,../C/25000C20560I.json
366,24000C20570M,北京南,天津,../C/24000C20570M.json
367,25000C20581A,天津,北京南,../C/25000C20581A.json
368,24000C205913,北京南,天津,../C/24000C205913.json
369,25000C20600J,天津,北京南,../C/25000C20600J.json
370,24000C20610P,北京南,天津,../C/24000C20610P.json
371,25000C20620Q,天津,北京南,../C/25000C20620Q.json
372,24000C20630O,北京南,天津,../C/24000C20630O.json
373,25000C20640M,天津,北京南,../C/25000C20640M.json
374,24000C20650N,北京南,天津,../C/24000C20650N.json
375,25000C20660M,天津,北京南,../C/25000C20660M.json
376,24000C20670J,北京南,天津,../C/24000C20670J.json
377,25000C20680U,天津,北京南,../C/25000C20680U.json
378,24000C206917,北京南,天津,../C/24000C206917.json
379,25000C20701O,天津,北京南,../C/25000C20701O.json
380,24000C20710R,北京南,天津,../C/24000C20710R.json
381,25000C207220,天津,北京南,../C/25000C207220.json
382,24000C20730I,北京南,天津,../C/24000C20730I.json
383,25000C20740F,天津,北京南,../C/25000C20740F.json
384,25000C20760M,天津,北京南,../C/25000C20760M.json
385,24000C20770H,北京南,天津,../C/24000C20770H.json
386,25000C20780T,天津,北京南,../C/25000C20780T.json
387,24000C20791N,北京南,天津,../C/24000C20791N.json
388,25000C20800I,天津,北京南,../C/25000C20800I.json
389,24000C20811F,北京南,天津,../C/24000C20811F.json
390,25000C20821L,天津,北京南,../C/25000C20821L.json
391,24000C20830J,北京南,天津,../C/24000C20830J.json
392,25000C20841J,天津,北京南,../C/25000C20841J.json
393,24000C20850O,北京南,天津,../C/24000C20850O.json
394,25000C20860J,天津,北京南,../C/25000C20860J.json
395,24000C20870P,北京南,天津,../C/24000C20870P.json
396,25000C20881A,天津,北京南,../C/25000C20881A.json
397,24000C208927,北京南,天津,../C/24000C208927.json
398,25000C20900Z,天津,北京南,../C/25000C20900Z.json
399,24000C20910R,北京南,天津,../C/24000C20910R.json
400,25000C20920I,天津,北京南,../C/25000C20920I.json
401,24000C20930O,北京南,天津,../C/24000C20930O.json
402,24000C20950H,北京南,天津,../C/24000C20950H.json
403,25000C20960K,天津,北京南,../C/25000C20960K.json
404,24000C20970V,北京南,天津,../C/24000C20970V.json
405,24000C22010Q,北京南,天津,../C/24000C22010Q.json
406,25000C22020N,天津,北京南,../C/25000C22020N.json
407,24000C22030O,北京南,天津,../C/24000C22030O.json
408,25000C220400,天津西,北京南,../C/25000C220400.json
409,24000C22050N,北京南,天津,../C/24000C22050N.json
410,25000C22060J,天津,北京南,../C/25000C22060J.json
411,24000C220700,北京南,天津,../C/24000C220700.json
412,25000C22080L,天津,北京南,../C/25000C22080L.json
413,24000C22090R,北京南,天津西,../C/24000C22090R.json
414,25000C22100N,天津,北京南,../C/25000C22100N.json
415,24000C22110M,北京南,天津,../C/24000C22110M.json
416,25000C22120K,天津,北京南,../C/25000C22120K.json
417,24000C22130S,北京南,天津西,../C/24000C22130S.json
418,25000C22140G,天津西,北京南,../C/25000C22140G.json
419,24000C221500,北京南,天津,../C/24000C221500.json
420,25000C22160L,天津,北京南,../C/25000C22160L.json
421,24000C22170K,北京南,天津,../C/24000C22170K.json
422,25000C22180J,天津西,北京南,../C/25000C22180J.json
423,24000C221920,北京南,天津西,../C/24000C221920.json
424,25000C22200N,天津,北京南,../C/25000C22200N.json
425,24000C22210N,北京南,天津,../C/24000C22210N.json
426,25000C22220J,天津,北京南,../C/25000C22220J.json
427,24000C222310,北京南,天津西,../C/24000C222310.json
428,25000C222400,天津西,北京南,../C/25000C222400.json
429,24000C22250E,北京南,天津西,../C/24000C22250E.json
430,25000C22260I,天津,北京南,../C/25000C22260I.json
431,24000C22270N,北京南,天津,../C/24000C22270N.json
432,25000C222800,天津西,北京南,../C/25000C222800.json
433,24000C222900,北京南,天津,../C/24000C222900.json
434,25000C22300Q,天津西,北京南,../C/25000C22300Q.json
435,24000C22310J,北京南,天津西,../C/24000C22310J.json
436,25000C22320K,天津西,北京南,../C/25000C22320K.json
437,24000C22330O,北京南,天津西,../C/24000C22330O.json
438,25000C223400,天津,北京南,../C/25000C223400.json
439,24000C223500,北京南,天津西,../C/24000C223500.json
440,25000C223600,天津,北京南,../C/25000C223600.json
441,24000C223700,北京南,天津西,../C/24000C223700.json
442,25000C223800,天津西,北京南,../C/25000C223800.json
443,24000C22390O,北京南,天津西,../C/24000C22390O.json
444,25000C22400H,天津西,北京南,../C/25000C22400H.json
445,25000C230109,天津,滨海,../C/25000C230109.json
446,25000C230209,滨海,天津,../C/25000C230209.json
447,25000C23030U,天津,滨海,../C/25000C23030U.json
448,25000C23040U,滨海,天津,../C/25000C23040U.json
449,24000C231900,北京南,滨海,../C/24000C231900.json
450,25000C232001,滨海,北京南,../C/25000C232001.json
451,24000C255103,北京南,滨海,../C/24000C255103.json
452,25000C255203,滨海,北京南,../C/25000C255203.json
453,24000C255303,北京南,滨海,../C/24000C255303.json
454,25000C255402,滨海,北京南,../C/25000C255402.json
455,24000C255503,北京南,滨海,../C/24000C255503.json
456,25000C255603,滨海,北京南,../C/25000C255603.json
457,24000C255704,北京南,滨海,../C/24000C255704.json
458,25000C255802,滨海,北京南,../C/25000C255802.json
459,24000C255902,北京南,滨海,../C/24000C255902.json
460,25000C256002,滨海,北京南,../C/25000C256002.json
461,24000C256102,北京南,滨海,../C/24000C256102.json
462,25000C256203,滨海,北京南,../C/25000C256203.json
463,24000C256303,北京南,滨海,../C/24000C256303.json
